Winter,Spring,Summer,Fall,Depth
0.060793496,0.060318084,0.06050868,0.060824044,385.5
0.060780672,0.060306688000000004,0.06049636,0.060811808,386.0
0.060767848000000006,0.060295292,0.06048404,0.060799572,386.5
0.060755024000000005,0.060283896000000003,0.06047172,0.060787336000000004,387.0
0.0607422,0.06027250000000001,0.060459399999999996,0.0607751,387.5
0.060729376,0.060261104,0.06044708,0.060762864,388.0
0.060716552,0.060249708000000006,0.06043476,0.060750628,388.5
0.060703728000000005,0.060238312,0.06042244,0.060738392,389.0
0.060690904000000004,0.060226916000000005,0.06041012,0.060726156,389.5
0.06067808,0.06021552,0.0603978,0.060713920000000005,390.0
0.060665256,0.060204124000000005,0.06038548,0.060701684,390.5
0.060652432000000006,0.060192728,0.06037316,0.060689448,391.0
0.060639608000000005,0.060181332000000004,0.06036084,0.060677212,391.5
0.060626784,0.060169936,0.06034852,0.060664976,392.0
0.06061396,0.06015854,0.0603362,0.060652740000000004,392.5
0.06060113600000001,0.060147144,0.06032388,0.060640504000000005,393.0
0.060588312000000005,0.060135748,0.06031156,0.060628268,393.5
0.060575488000000004,0.060124352000000006,0.06029924,0.060616032,394.0
0.060562664,0.060112956,0.06028692,0.060603796,394.5
0.06054984000000001,0.060101560000000005,0.0602746,0.06059156,395.0
0.060537016000000006,0.060090164,0.06026228,0.060579324000000004,395.5
0.060524192000000004,0.060078768000000005,0.06024996,0.060567088,396.0
0.060511368,0.060067372,0.06023764,0.060554852,396.5
0.06049854400000001,0.060055976000000004,0.06022532,0.060542616,397.0
0.06048572000000001,0.06004458,0.060213,0.06053038,397.5
0.060472896000000005,0.060033184,0.06020068,0.060518144,398.0
0.060460072000000004,0.060021788,0.06018836,0.060505908000000004,398.5
0.06044724800000001,0.060010392,0.06017604,0.060493672,399.0
0.06043442400000001,0.059998996,0.060163720000000004,0.060481436,399.5
0.060421600000000006,0.0599876,0.0601514,0.0604692,400.0
0.060410316000000006,0.05997794,0.060140732,0.060457272,400.5
0.060399032000000005,0.05996828,0.060130064000000004,0.060445344,401.0
0.060387748000000005,0.059958620000000004,0.060119396,0.060433416000000004,401.5
0.060376464000000005,0.05994896,0.060108728,0.060421488,402.0
0.060365180000000004,0.0599393,0.06009806,0.06040956,402.5
0.060353896000000004,0.05992964,0.060087392,0.060397632,403.0
0.060342612000000004,0.059919980000000005,0.060076724,0.060385704,403.5
0.060331328000000004,0.05991032,0.060066056,0.060373776000000004,404.0
0.060320044,0.05990066,0.060055388,0.060361848,404.5
0.06030876,0.059891,0.06004472,0.06034992,405.0
0.060297476,0.059881340000000005,0.060034052000000004,0.060337992,405.5
0.060286192,0.059871680000000004,0.060023384,0.060326064,406.0
0.06027490800000001,0.05986202,0.060012716,0.060314136000000004,406.5
0.06026362400000001,0.05985236,0.060002048,0.060302208,407.0
0.06025234000000001,0.059842700000000006,0.059991380000000004,0.06029028,407.5
0.06024105600000001,0.059833040000000004,0.059980712,0.060278352,408.0
0.06022977200000001,0.05982338,0.059970044,0.060266424,408.5
0.06021848800000001,0.05981372,0.059959376,0.060254496000000005,409.0
0.06020720400000001,0.059804060000000006,0.059948708,0.060242568,409.5
0.06019592000000001,0.059794400000000004,0.059938040000000005,0.06023064,410.0
0.06018463600000001,0.05978474,0.059927372,0.060218712,410.5
0.060173352000000006,0.05977508,0.059916704,0.060206784,411.0
0.060162068000000006,0.05976542000000001,0.059906036,0.060194856000000005,411.5
0.060150784000000006,0.059755760000000005,0.059895368000000004,0.060182928000000004,412.0
0.060139500000000005,0.0597461,0.0598847,0.060171,412.5
0.060128216000000005,0.05973644,0.059874032,0.060159072,413.0
0.060116932000000005,0.05972678,0.059863364,0.060147144,413.5
0.060105648000000005,0.059717120000000005,0.059852696000000004,0.060135216000000005,414.0
0.060094364000000004,0.059707460000000004,0.059842028000000005,0.060123288000000004,414.5
0.060083080000000004,0.0596978,0.05983136,0.06011136,415.0
0.060071796000000004,0.05968814,0.059820692,0.060099432,415.5
0.060060512,0.059678480000000006,0.059810024,0.060087504,416.0
0.060049228,0.059668820000000004,0.059799356000000005,0.060075576000000006,416.5
0.060037944,0.05965916,0.059788688000000006,0.060063648000000004,417.0
0.06002666,0.0596495,0.05977802,0.06005172,417.5
0.060015376,0.059639840000000006,0.059767352,0.060039792,418.0
0.060004092,0.059630180000000005,0.059756684000000004,0.060027864,418.5
0.05999280800000001,0.05962052,0.059746016000000006,0.060015936000000006,419.0
0.05998152400000001,0.05961086,0.059735348,0.060004008000000005,419.5
0.05997024000000001,0.05960120000000001,0.05972468,0.05999208,420.0
0.05995895600000001,0.059591540000000005,0.059714012000000004,0.059980152,420.5
0.05994767200000001,0.059581880000000004,0.059703344000000005,0.059968224,421.0
0.05993638800000001,0.05957222,0.05969267600000001,0.059956296000000006,421.5
0.05992510400000001,0.05956256000000001,0.059682008,0.059944368000000005,422.0
0.059913820000000007,0.059552900000000006,0.05967134,0.059932440000000003,422.5
0.059902536000000006,0.059543240000000004,0.059660672000000005,0.059920512,423.0
0.059891252000000006,0.05953358,0.059650004000000006,0.059908584,423.5
0.059879968000000006,0.05952392000000001,0.059639336,0.059896656000000006,424.0
0.059868684000000005,0.059514260000000006,0.059628668,0.059884728000000005,424.5
0.059857400000000005,0.059504600000000005,0.059618000000000004,0.059872800000000004,425.0
0.059848384000000004,0.059496004000000005,0.05960864800000001,0.059862944,425.5
0.059839368000000004,0.059487408000000006,0.059599296,0.059853088000000006,426.0
0.059830352,0.059478812000000006,0.059589944000000006,0.059843232,426.5
0.059821336,0.059470216000000006,0.059580592,0.059833376,427.0
0.05981232,0.05946162000000001,0.059571240000000004,0.059823520000000005,427.5
0.059803304,0.05945302400000001,0.05956188800000001,0.059813664,428.0
0.05979428800000001,0.05944442800000001,0.059552536,0.05980380800000001,428.5
0.05978527200000001,0.05943583200000001,0.059543184000000006,0.059793952000000004,429.0
0.05977625600000001,0.059427236,0.059533832,0.059784096,429.5
0.059767240000000006,0.05941864,0.059524480000000005,0.059774240000000006,430.0
0.059758224000000006,0.059410044,0.05951512800000001,0.059764384000000004,430.5
0.059749208000000005,0.059401448,0.059505776,0.059754528,431.0
0.059740192000000004,0.059392852,0.059496424000000006,0.059744672000000006,431.5
0.059731176000000004,0.059384256,0.059487072,0.059734816,432.0
0.05972216,0.059375660000000004,0.059477720000000005,0.05972496,432.5
0.059713144,0.059367064000000004,0.05946836800000001,0.059715104000000005,433.0
0.059704128,0.059358468000000005,0.059459016,0.059705248,433.5
0.059695112,0.059349872000000005,0.059449664000000006,0.059695392,434.0
0.05968609600000001,0.059341276000000005,0.059440312,0.059685536000000004,434.5
0.05967708000000001,0.059332680000000006,0.059430960000000005,0.05967568,435.0
0.05966806400000001,0.059324084000000006,0.05942160800000001,0.059665824000000006,435.5
0.059659048000000006,0.059315488000000006,0.059412256000000004,0.059655968000000004,436.0
0.059650032000000006,0.05930689200000001,0.059402904000000006,0.059646112,436.5
0.059641016000000005,0.05929829600000001,0.059393552,0.059636256000000006,437.0
0.059632000000000004,0.0592897,0.059384200000000005,0.0596264,437.5
0.059622984000000004,0.059281104,0.05937484800000001,0.059616544,438.0
0.059613968,0.059272508,0.059365496000000004,0.059606688000000005,438.5
0.059604952,0.059263912,0.059356144000000007,0.059596832,439.0
0.059595936,0.059255316,0.059346792,0.059586976,439.5
0.05958692,0.05924672,0.059337440000000005,0.059577120000000004,440.0
0.059577904,0.059238124,0.05932808800000001,0.059567264,440.5
0.05956888800000001,0.059229528000000004,0.059318736000000004,0.059557408000000006,441.0
0.05955987200000001,0.059220932000000004,0.05930938400000001,0.059547552000000004,441.5
0.059550856000000006,0.059212336000000004,0.059300032,0.059537696,442.0
0.059541840000000006,0.059203740000000005,0.059290680000000005,0.059527840000000005,442.5
0.059532824000000005,0.059195144000000005,0.05928132800000001,0.059517984,443.0
0.059523808000000004,0.059186548000000005,0.059271976000000004,0.059508128,443.5
0.059514792000000004,0.059177952000000006,0.05926262400000001,0.059498272000000005,444.0
0.059505776,0.059169356000000006,0.059253272,0.059488416,444.5
0.05949676,0.05916076000000001,0.059243920000000005,0.05947856,445.0
0.059487744,0.05915216400000001,0.05923456800000001,0.059468704000000004,445.5
0.059478728,0.059143568,0.059225216000000004,0.059458848,446.0
0.059469712,0.059134972,0.05921586400000001,0.059448992,446.5
0.05946069600000001,0.059126376,0.059206512,0.059439136000000004,447.0
0.05945168000000001,0.05911778,0.059197160000000006,0.05942928,447.5
0.059442664000000006,0.059109184,0.05918780800000001,0.059419424000000005,448.0
0.059433648000000006,0.059100588,0.059178456000000004,0.059409568,448.5
0.059424632000000005,0.059091992,0.05916910400000001,0.059399712,449.0
0.059415616000000004,0.059083396,0.059159752,0.059389856000000005,449.5
0.059406600000000004,0.059074800000000004,0.059150400000000006,0.05938,450.0
0.059399796000000005,0.059071076,0.059143624000000006,0.059370088,450.5
0.059392992000000006,0.059067352000000004,0.059136848000000006,0.059360176,451.0
0.059386188000000006,0.05906362800000001,0.059130072000000006,0.059350264,451.5
0.05937938400000001,0.059059904,0.059123296000000006,0.059340352,452.0
0.05937258,0.05905618,0.059116520000000006,0.059330440000000005,452.5
0.059365776,0.059052456,0.059109744000000006,0.059320528000000004,453.0
0.059358972,0.05904873200000001,0.059102968000000006,0.059310616000000004,453.5
0.059352168000000004,0.059045008,0.059096192000000006,0.059300704,454.0
0.059345364000000005,0.059041284,0.059089416000000006,0.059290792,454.5
0.059338560000000005,0.05903756,0.059082640000000006,0.05928088,455.0
0.059331756000000006,0.059033836000000006,0.059075864000000006,0.059270968,455.5
0.05932495200000001,0.059030112,0.059069088000000006,0.059261056,456.0
0.059318148,0.059026388,0.059062312000000006,0.059251144000000006,456.5
0.059311344,0.059022664,0.059055536000000006,0.059241232000000005,457.0
0.05930454,0.059018940000000006,0.059048760000000006,0.059231320000000004,457.5
0.059297736000000004,0.059015216,0.059041984000000006,0.059221408,458.0
0.059290932000000005,0.059011492,0.059035208000000006,0.059211496,458.5
0.059284128000000005,0.059007768,0.059028432000000006,0.059201584,459.0
0.059277324000000006,0.059004044000000005,0.059021656000000006,0.059191672,459.5
0.05927052000000001,0.05900032,0.059014880000000006,0.05918176,460.0
0.059263716,0.058996596,0.059008104000000006,0.059171848000000006,460.5
0.059256912,0.058992872,0.059001328000000006,0.059161936000000005,461.0
0.059250108,0.058989148000000005,0.058994552000000006,0.059152024000000004,461.5
0.059243304000000004,0.058985424,0.058987776000000006,0.059142112000000004,462.0
0.059236500000000004,0.0589817,0.058981000000000006,0.0591322,462.5
0.059229696000000005,0.058977976,0.058974224000000006,0.059122288,463.0
0.059222892000000006,0.058974252000000005,0.058967448000000006,0.059112376,463.5
0.05921608800000001,0.058970528,0.058960672000000006,0.059102464,464.0
0.05920928400000001,0.058966804,0.058953896000000006,0.059092552,464.5
0.05920248,0.05896308,0.058947120000000006,0.059082640000000006,465.0
0.059195676,0.058959356000000004,0.058940344000000006,0.059072728000000005,465.5
0.059188872000000003,0.058955632,0.058933568000000006,0.059062816000000004,466.0
0.059182068000000004,0.058951908,0.058926792000000006,0.059052904,466.5
0.059175264000000005,0.058948184,0.058920016000000006,0.059042992,467.0
0.059168460000000006,0.058944460000000004,0.058913240000000006,0.05903308,467.5
0.05916165600000001,0.058940736,0.058906464000000006,0.059023168,468.0
0.05915485200000001,0.058937012,0.058899688000000006,0.059013256,468.5
0.059148048,0.058933288,0.058892912000000006,0.059003344000000006,469.0
0.059141244,0.058929564000000004,0.058886136000000006,0.058993432000000005,469.5
0.05913444,0.05892584,0.058879360000000006,0.058983520000000005,470.0
0.059127636000000004,0.058922116,0.058872584000000006,0.058973608000000004,470.5
0.059120832000000005,0.058918392,0.058865808000000006,0.058963696,471.0
0.059114028000000006,0.058914668,0.058859032000000006,0.058953784,471.5
0.05910722400000001,0.058910944,0.058852256000000006,0.058943872,472.0
0.05910042000000001,0.058907219999999996,0.058845480000000006,0.05893396,472.5
0.059093616,0.058903496,0.058838704000000006,0.05892404800000001,473.0
0.059086812,0.058899772,0.058831928000000006,0.058914136000000006,473.5
0.059080008,0.058896048,0.058825152000000006,0.058904224000000005,474.0
0.059073204000000004,0.058892323999999996,0.058818376000000006,0.058894312000000004,474.5
0.059066400000000005,0.0588886,0.058811600000000006,0.0588844,475.0
0.05905637600000001,0.058880144,0.05880588800000001,0.058876672000000005,475.5
0.059046352,0.058871688,0.058800176,0.058868944000000006,476.0
0.059036328000000006,0.058863232,0.058794464000000005,0.058861216,476.5
0.059026304,0.058854776,0.05878875200000001,0.058853488,477.0
0.059016280000000004,0.05884632,0.05878304000000001,0.058845760000000004,477.5
0.05900625600000001,0.058837864,0.058777328000000004,0.058838032000000005,478.0
0.058996232,0.058829408,0.058771616000000006,0.058830304,478.5
0.058986208000000005,0.058820951999999996,0.05876590400000001,0.058822576,479.0
0.05897618400000001,0.058812496,0.058760192,0.058814848,479.5
0.058966160000000004,0.05880404,0.058754480000000005,0.058807120000000004,480.0
0.058956136000000006,0.058795584,0.05874876800000001,0.058799392000000006,480.5
0.058946112,0.058787128,0.058743056,0.058791664,481.0
0.058936088000000005,0.058778672,0.058737344000000004,0.058783936,481.5
0.05892606400000001,0.058770216,0.058731632000000006,0.058776208,482.0
0.05891604,0.058761759999999996,0.05872592,0.058768480000000005,482.5
0.058906016000000005,0.058753304,0.058720208,0.058760752,483.0
0.05889599200000001,0.058744848,0.058714496000000005,0.058753024,483.5
0.058885968000000004,0.058736392,0.05870878400000001,0.058745296,484.0
0.058875944000000006,0.058727936,0.058703072,0.058737568000000004,484.5
0.05886592,0.05871948,0.058697360000000004,0.058729840000000005,485.0
0.058855896000000005,0.058711024,0.058691648000000006,0.058722112,485.5
0.05884587200000001,0.058702568,0.058685936,0.058714384,486.0
0.058835848,0.058694112,0.058680224,0.058706656,486.5
0.058825824000000006,0.058685655999999996,0.058674512000000005,0.058698928000000004,487.0
0.0588158,0.0586772,0.05866880000000001,0.0586912,487.5
0.058805776000000004,0.058668744,0.058663088,0.058683472,488.0
0.05879575200000001,0.058660288,0.058657376000000004,0.058675744,488.5
0.058785728,0.058651832,0.058651664000000006,0.058668016,489.0
0.058775704000000005,0.058643376,0.058645952,0.058660288000000005,489.5
0.05876568000000001,0.05863492,0.05864024,0.05865256,490.0
0.058755656,0.058626463999999996,0.058634528000000005,0.058644832,490.5
0.058745632000000006,0.058618008,0.058628816,0.058637104,491.0
0.058735608,0.058609551999999995,0.058623104,0.058629376000000004,491.5
0.058725584000000004,0.058601096,0.058617392000000004,0.058621648000000005,492.0
0.05871556000000001,0.05859264,0.05861168,0.05861392,492.5
0.058705536,0.058584184,0.058605968,0.058606192,493.0
0.058695512000000005,0.058575728,0.058600256,0.058598464,493.5
0.05868548800000001,0.058567272,0.058594544000000005,0.058590736000000004,494.0
0.058675464000000004,0.058558816,0.058588832,0.058583008,494.5
0.058665440000000006,0.058550359999999996,0.05858312,0.05857528,495.0
0.058655416,0.058541904,0.058577408000000004,0.058567552,495.5
0.058645392000000005,0.058533448,0.058571696,0.058559824,496.0
0.05863536800000001,0.058524992,0.058565984,0.058552096000000005,496.5
0.058625344,0.058516536,0.058560272000000003,0.058544368,497.0
0.058615320000000005,0.05850808,0.058554560000000005,0.05853664,497.5
0.05860529600000001,0.058499624,0.058548848,0.058528912,498.0
0.058595272000000004,0.058491167999999996,0.058543136,0.058521184000000004,498.5
0.058585248000000006,0.058482712,0.058537424000000005,0.058513456,499.0
0.058575224,0.058474255999999995,0.058531712,0.058505728,499.5
0.058565200000000005,0.0584658,0.058526,0.058498,500.0
0.058559754000000006,0.058459989999999996,0.0585211,0.058491238,500.5
0.058554308000000006,0.05845418,0.058516200000000004,0.058484476,501.0
0.05854886200000001,0.05844837,0.0585113,0.058477714,501.5
0.05854341600000001,0.05844256,0.0585064,0.058470952,502.0
0.05853797,0.058436749999999996,0.058501500000000005,0.05846419,502.5
0.058532524,0.05843094,0.0584966,0.058457428,503.0
0.058527078,0.05842513,0.0584917,0.058450666,503.5
0.058521632000000004,0.05841932,0.0584868,0.058443904000000005,504.0
0.058516186000000005,0.05841351,0.0584819,0.058437142000000004,504.5
0.058510740000000006,0.0584077,0.058477,0.058430380000000004,505.0
0.058505294000000006,0.05840189,0.0584721,0.058423618000000004,505.5
0.05849984800000001,0.058396079999999996,0.058467200000000004,0.058416856,506.0
0.05849440200000001,0.05839027,0.0584623,0.058410094,506.5
0.058488956,0.05838446,0.0584574,0.058403332,507.0
0.05848351,0.05837865,0.058452500000000004,0.05839657,507.5
0.058478064,0.058372839999999995,0.0584476,0.058389808,508.0
0.058472618000000004,0.05836703,0.0584427,0.058383046,508.5
0.058467172000000005,0.05836122,0.058437800000000005,0.058376284,509.0
0.058461726000000006,0.058355409999999996,0.0584329,0.058369522,509.5
0.058456280000000006,0.0583496,0.058428,0.05836276,510.0
0.05845083400000001,0.05834379,0.058423100000000006,0.058355998,510.5
0.05844538800000001,0.05833798,0.0584182,0.058349236000000006,511.0
0.058439942,0.058332169999999996,0.0584133,0.058342474000000005,511.5
0.058434496,0.05832636,0.0584084,0.058335712000000005,512.0
0.05842905,0.05832055,0.058403500000000004,0.058328950000000004,512.5
0.058423604000000004,0.05831474,0.0583986,0.058322188000000004,513.0
0.058418158000000005,0.05830893,0.0583937,0.058315426000000004,513.5
0.058412712000000006,0.05830312,0.058388800000000005,0.058308664,514.0
0.058407266000000006,0.05829731,0.0583839,0.058301902,514.5
0.05840182000000001,0.058291499999999996,0.058379,0.05829514,515.0
0.05839637400000001,0.05828569,0.058374100000000005,0.058288378,515.5
0.058390928,0.05827988,0.0583692,0.058281616,516.0
0.058385482,0.05827407,0.0583643,0.058274854,516.5
0.058380036,0.05826826,0.058359400000000006,0.058268092,517.0
0.058374590000000004,0.05826245,0.058354500000000004,0.05826133,517.5
0.058369144000000005,0.05825664,0.0583496,0.05825456800000001,518.0
0.058363698000000006,0.058250829999999997,0.0583447,0.058247806000000006,518.5
0.058358252000000006,0.05824502,0.058339800000000004,0.058241044000000006,519.0
0.05835280600000001,0.05823921,0.0583349,0.058234282000000005,519.5
0.05834736000000001,0.0582334,0.05833,0.058227520000000005,520.0
0.058341914,0.058227589999999996,0.058325100000000005,0.058220758000000004,520.5
0.058336468,0.05822178,0.0583202,0.058213996000000004,521.0
0.058331022,0.05821597,0.0583153,0.058207234000000004,521.5
0.058325576000000004,0.05821016,0.058310400000000005,0.058200472,522.0
0.058320130000000005,0.05820435,0.0583055,0.05819371,522.5
0.058314684000000006,0.05819854,0.0583006,0.058186948,523.0
0.058309238000000006,0.05819273,0.058295700000000006,0.058180186,523.5
0.05830379200000001,0.058186919999999996,0.058290800000000004,0.058173424,524.0
0.05829834600000001,0.05818111,0.0582859,0.058166662,524.5
0.05829290000000001,0.0581753,0.058281,0.0581599,525.0
0.058287454,0.05816949,0.058276100000000004,0.05815313800000001,525.5
0.058282008,0.05816368,0.0582712,0.05814637600000001,526.0
0.058276562000000004,0.05815787,0.0582663,0.058139614000000006,526.5
0.058271116000000005,0.05815206,0.058261400000000005,0.058132852000000006,527.0
0.058265670000000006,0.05814625,0.0582565,0.058126090000000005,527.5
0.058260224000000006,0.05814044,0.0582516,0.058119328000000005,528.0
0.05825477800000001,0.05813463,0.058246700000000005,0.058112566000000004,528.5
0.05824933200000001,0.05812882,0.0582418,0.058105804000000004,529.0
0.05824388600000001,0.05812301,0.0582369,0.058099042000000004,529.5
0.05823844,0.0581172,0.058232000000000006,0.05809228,530.0
0.058232994,0.05811139,0.058227100000000004,0.058085518,530.5
0.058227548000000004,0.05810558,0.0582222,0.058078756,531.0
0.058222102000000005,0.05809977,0.05821730000000001,0.058071994,531.5
0.058216656000000006,0.05809396,0.058212400000000004,0.058065232,532.0
0.058211210000000006,0.05808815,0.0582075,0.05805847000000001,532.5
0.05820576400000001,0.058082339999999996,0.0582026,0.05805170800000001,533.0
0.05820031800000001,0.05807653,0.058197700000000005,0.05804494600000001,533.5
0.05819487200000001,0.05807072,0.0581928,0.05803818400000001,534.0
0.058189426,0.05806491,0.0581879,0.058031422000000006,534.5
0.05818398,0.0580591,0.058183000000000006,0.058024660000000006,535.0
0.058178534000000004,0.05805329,0.0581781,0.058017898000000005,535.5
0.058173088000000005,0.05804748,0.0581732,0.058011136000000005,536.0
0.058167642000000006,0.05804167,0.058168300000000006,0.058004374000000004,536.5
0.058162196000000006,0.05803586,0.058163400000000004,0.057997612000000004,537.0
0.05815675000000001,0.05803005,0.0581585,0.057990850000000004,537.5
0.05815130400000001,0.05802424,0.05815360000000001,0.057984088,538.0
0.05814585800000001,0.05801843,0.058148700000000005,0.057977326,538.5
0.058140412,0.05801262,0.0581438,0.057970564,539.0
0.058134966,0.05800681,0.0581389,0.05796380200000001,539.5
0.058129520000000004,0.058001,0.058134000000000005,0.05795704000000001,540.0
0.058124074000000005,0.05799519,0.0581291,0.05795027800000001,540.5
0.058118628000000006,0.05798938,0.0581242,0.05794351600000001,541.0
0.058113182000000006,0.05798357,0.058119300000000006,0.05793675400000001,541.5
0.05810773600000001,0.05797776,0.058114400000000004,0.05792999200000001,542.0
0.05810229000000001,0.05797195,0.0581095,0.057923230000000006,542.5
0.05809684400000001,0.05796614,0.058104600000000006,0.057916468000000006,543.0
0.058091398,0.05796033,0.058099700000000004,0.057909706000000005,543.5
0.058085952,0.05795452,0.0580948,0.057902944000000005,544.0
0.058080506000000004,0.05794871,0.05808990000000001,0.057896182000000004,544.5
0.058075060000000005,0.0579429,0.058085000000000005,0.057889420000000004,545.0
0.058069614000000006,0.05793709,0.0580801,0.057882658000000003,545.5
0.058064168000000006,0.05793128,0.05807520000000001,0.057875896,546.0
0.05805872200000001,0.05792547,0.058070300000000005,0.057869134,546.5
0.05805327600000001,0.05791966,0.0580654,0.05786237200000001,547.0
0.05804783000000001,0.05791385,0.0580605,0.05785561000000001,547.5
0.058042384,0.05790804,0.058055600000000006,0.05784884800000001,548.0
0.058036938,0.05790223,0.058050700000000004,0.05784208600000001,548.5
0.058031492000000004,0.05789642,0.0580458,0.05783532400000001,549.0
0.058026046000000005,0.05789061,0.058040900000000006,0.05782856200000001,549.5
0.058020600000000006,0.0578848,0.058036000000000004,0.057821800000000007,550.0
0.058015952,0.057880614,0.058032234,0.05781678800000001,550.5
0.05801130400000001,0.057876428,0.05802846800000001,0.05781177600000001,551.0
0.058006656000000004,0.057872242,0.058024702000000004,0.057806764000000004,551.5
0.05800200800000001,0.057868056,0.058020936,0.057801752000000005,552.0
0.057997360000000005,0.05786387,0.05801717000000001,0.057796740000000006,552.5
0.05799271200000001,0.057859684,0.058013404000000005,0.05779172800000001,553.0
0.057988064000000006,0.057855498,0.058009638,0.05778671600000001,553.5
0.057983416,0.057851312,0.05800587200000001,0.057781704,554.0
0.05797876800000001,0.057847126,0.058002106000000005,0.057776692000000004,554.5
0.057974120000000004,0.05784294,0.05799834,0.057771680000000006,555.0
0.05796947200000001,0.057838754,0.05799457400000001,0.05776666800000001,555.5
0.057964824000000005,0.057834568,0.057990808000000005,0.05776165600000001,556.0
0.057960176,0.057830382,0.057987042,0.057756644,556.5
0.057955528000000006,0.057826196,0.057983276,0.057751632000000004,557.0
0.05795088,0.05782201,0.057979510000000005,0.057746620000000005,557.5
0.05794623200000001,0.057817824000000004,0.057975744,0.05774160800000001,558.0
0.057941584000000004,0.057813638,0.057971978,0.05773659600000001,558.5
0.05793693600000001,0.057809452,0.057968212000000005,0.057731584,559.0
0.057932288000000005,0.057805266,0.057964446,0.057726572000000004,559.5
0.05792764,0.05780108,0.05796068,0.057721560000000005,560.0
0.057922992000000006,0.057796894,0.057956914000000005,0.057716548000000006,560.5
0.057918344000000004,0.057792708,0.057953148,0.05771153600000001,561.0
0.05791369600000001,0.057788522,0.057949382,0.057706524,561.5
0.057909048000000005,0.057784336,0.057945616000000005,0.057701512,562.0
0.05790440000000001,0.05778015,0.05794185,0.057696500000000005,562.5
0.057899752000000006,0.057775964,0.057938084,0.057691488000000006,563.0
0.057895104,0.057771778,0.057934318000000005,0.05768647600000001,563.5
0.05789045600000001,0.057767592,0.057930552,0.057681464,564.0
0.057885808000000004,0.057763406,0.057926786,0.057676452,564.5
0.05788116000000001,0.05775922,0.057923020000000006,0.057671440000000004,565.0
0.057876512000000005,0.057755034000000004,0.057919254,0.057666428000000006,565.5
0.057871864,0.057750848,0.057915488,0.05766141600000001,566.0
0.057867216000000006,0.057746662000000004,0.057911722000000006,0.057656404,566.5
0.057862568,0.057742476,0.057907956000000003,0.057651392,567.0
0.05785792000000001,0.05773829,0.05790419,0.057646380000000004,567.5
0.057853272000000004,0.057734104,0.057900424000000006,0.057641368000000005,568.0
0.05784862400000001,0.057729918,0.057896658000000004,0.05763635600000001,568.5
0.057843976000000005,0.057725732,0.057892892,0.057631344,569.0
0.057839328,0.057721546,0.057889126,0.057626332,569.5
0.057834680000000006,0.05771736,0.057885360000000004,0.057621320000000004,570.0
0.057830032,0.057713174,0.057881594,0.057616308000000005,570.5
0.05782538400000001,0.057708988,0.057877828,0.057611296000000006,571.0
0.057820736000000005,0.057704802,0.057874062000000004,0.057606284,571.5
0.057816088,0.057700616,0.057870296,0.057601272,572.0
0.057811440000000006,0.05769643,0.05786653,0.05759626,572.5
0.057806792,0.057692244000000004,0.057862764000000004,0.057591248000000005,573.0
0.05780214400000001,0.057688058,0.057858998,0.057586236000000006,573.5
0.057797496000000004,0.057683872000000004,0.057855232,0.057581224,574.0
0.05779284800000001,0.057679686,0.057851466000000004,0.057576212,574.5
0.057788200000000005,0.057675500000000005,0.0578477,0.0575712,575.0
0.057783552,0.057671314,0.057843934,0.057566188000000004,575.5
0.057778904000000006,0.057667128,0.057840168000000004,0.057561176000000006,576.0
0.057774256,0.057662942,0.057836402,0.057556164,576.5
0.05776960800000001,0.057658756,0.057832636,0.057551152,577.0
0.057764960000000004,0.05765457,0.057828870000000004,0.05754614,577.5
0.05776031200000001,0.057650384,0.057825104,0.057541128000000004,578.0
0.057755664000000005,0.057646198,0.057821338,0.057536116000000005,578.5
0.057751016,0.057642012,0.057817572000000005,0.057531104,579.0
0.057746368000000006,0.057637826,0.057813806,0.057526092,579.5
0.05774172,0.05763364,0.05781004,0.05752108,580.0
0.05773707200000001,0.057629454000000004,0.057806274000000005,0.057516068000000004,580.5
0.057732424000000004,0.057625268,0.057802508,0.057511056000000005,581.0
0.057727776,0.057621082000000004,0.057798742,0.057506044,581.5
0.057723128000000005,0.057616896,0.057794976,0.057501032,582.0
0.05771848,0.057612710000000004,0.05779121,0.05749602,582.5
0.05771383200000001,0.057608524,0.057787444,0.057491008,583.0
0.057709184000000004,0.057604338,0.057783678,0.057485996000000004,583.5
0.05770453600000001,0.057600152,0.057779912,0.057480984,584.0
0.057699888000000005,0.057595966,0.057776146,0.057475972,584.5
0.05769524,0.05759178,0.05777238,0.05747096,585.0
0.057690592000000006,0.057587594,0.057768614,0.057465948,585.5
0.057685944,0.057583408,0.057764848,0.057460936000000004,586.0
0.05768129600000001,0.057579222,0.057761082,0.057455924,586.5
0.057676648000000004,0.057575036,0.057757316,0.057450912,587.0
0.057672,0.05757085,0.05775355,0.0574459,587.5
0.057667352000000005,0.057566664000000003,0.057749784,0.057440888,588.0
0.057662704,0.057562478,0.057746018,0.057435876000000004,588.5
0.057658056000000006,0.057558292000000004,0.057742252,0.057430864,589.0
0.057653408,0.057554106,0.057738486,0.057425852,589.5
0.05764876000000001,0.057549920000000004,0.05773472,0.05742084,590.0
0.057644112000000004,0.057545734,0.057730954,0.057415828,590.5
0.057639464,0.057541548000000005,0.057727188,0.057410816,591.0
0.057634816000000005,0.057537362,0.057723422,0.057405804,591.5
0.057630168,0.057533176,0.057719656,0.057400792,592.0
0.057625520000000006,0.05752899,0.05771589,0.05739578,592.5
